id,Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
car4400,Ford,Explorer,2016,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,5657,52970
car4401,Ford,Explorer,2016,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,Crossover,Midsize,4dr SUV,22,16,5657,43500
car4402,Ford,Explorer,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,31050
car4403,Ford,Explorer,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,33050
car4404,Ford,Explorer,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,43300
car4405,Ford,Explorer,2016,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,33400
car4406,Ford,Explorer,2017,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,22,16,5657,53235
car4407,Ford,Explorer,2017,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,33310
car4408,Ford,Explorer,2017,regular unleaded,280.0,4.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,27,19,5657,41525
car4409,Ford,Explorer,2017,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,33625
car4410,Ford,Explorer,2017,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,front wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,24,17,5657,31160
car4411,Ford,Explorer,2017,regular unleaded,365.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Performance",Midsize,4dr SUV,22,16,5657,45205
car4412,Ford,Explorer,2017,flex-fuel (unleaded/E85),290.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel",Midsize,4dr SUV,23,16,5657,35775
car4413,Ford,Explorer,2017,regular unleaded,280.0,4.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Flex Fuel,Performance",Midsize,4dr SUV,25,18,5657,43675
car4414,Mitsubishi,Expo,1993,regular unleaded,136.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,26,19,436,2000
car4415,Mitsubishi,Expo,1993,regular unleaded,136.0,4.0,MANUAL,four wheel drive,2.0,Hatchback,Compact,2dr Hatchback,22,17,436,2000
car4416,Mitsubishi,Expo,1993,regular unleaded,113.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,26,21,436,2000
car4417,Mitsubishi,Expo,1993,regular unleaded,136.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,26,19,436,2000
car4418,Mitsubishi,Expo,1993,regular unleaded,136.0,4.0,MANUAL,four wheel drive,4.0,Hatchback,Compact,4dr Hatchback,22,17,436,2000
car4419,Mitsubishi,Expo,1993,regular unleaded,136.0,4.0,MANUAL,four wheel drive,4.0,Hatchback,Compact,4dr Hatchback,22,17,436,2000
car4420,Mitsubishi,Expo,1993,regular unleaded,136.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,26,19,436,2000
car4421,Mitsubishi,Expo,1994,regular unleaded,136.0,4.0,MANUAL,four wheel drive,4.0,Hatchback,Compact,4dr Hatchback,22,18,436,2000
car4422,Mitsubishi,Expo,1994,regular unleaded,136.0,4.0,AUTOMATIC,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,24,18,436,2000
car4423,Mitsubishi,Expo,1994,regular unleaded,113.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,27,21,436,2000
car4424,Mitsubishi,Expo,1994,regular unleaded,136.0,4.0,MANUAL,front wheel drive,2.0,Hatchback,Compact,2dr Hatchback,25,19,436,2000
car4425,Mitsubishi,Expo,1994,regular unleaded,136.0,4.0,MANUAL,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,25,19,436,2000
car4426,Mitsubishi,Expo,1995,regular unleaded,136.0,4.0,AUTOMATIC,four wheel drive,4.0,Hatchback,Compact,4dr Hatchback,21,17,436,2000
car4427,Mitsubishi,Expo,1995,regular unleaded,136.0,4.0,AUTOMATIC,front wheel drive,4.0,Hatchback,Compact,4dr Hatchback,24,18,436,2000
car4428,Chevrolet,Express Cargo,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,all wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,17,13,1385,32760
car4429,Chevrolet,Express Cargo,2014,regular unleaded,195.0,6.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Cargo Van,19,14,1385,27710
car4430,Chevrolet,Express,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,all wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,13,1385,34525
car4431,Chevrolet,Express,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,34160
car4432,Chevrolet,Express,2014,flex-fuel (unleaded/E85),310.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,13,1385,30970
car4433,Chevrolet,Express,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,17,11,1385,36030
car4434,Chevrolet,Express,2014,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,31865
car4435,Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,32190
car4436,Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,34485
car4437,Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,35915
car4438,Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,17,11,1385,36700
car4439,Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,17,11,1385,36355
car4440,Chevrolet,Express,2015,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,17,11,1385,34015
car4441,Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,16,11,1385,37500
car4442,Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16,11,1385,32990
car4443,Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16,11,1385,35285
car4444,Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16,11,1385,36715
car4445,Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Midsize,Passenger Van,16,11,1385,34815
car4446,Chevrolet,Express,2016,flex-fuel (unleaded/E85),285.0,8.0,AUTOMATIC,rear wheel drive,3.0,Flex Fuel,Large,Passenger Van,16,11,1385,37155
car4447,Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,4.0,,Large,Extended Cab Pickup,19,15,5657,22295
car4448,Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,5657,26160
car4449,Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,23830
car4450,Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,22315
car4451,Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,25730
car4452,Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,20490
car4453,Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,4.0,,Large,Extended Cab Pickup,19,15,5657,25160
car4454,Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,5657,26460
car4455,Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,22615
car4456,Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,23160
car4457,Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,26575
car4458,Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,19910
car4459,Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,26030
car4460,Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,rear wheel drive,2.0,,Large,Regular Cab Pickup,19,15,5657,19610
car4461,Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Extended Cab Pickup,18,14,5657,22595
car4462,Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,rear wheel drive,4.0,,Large,Extended Cab Pickup,18,14,5657,25460
car4463,Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,5657,28975
car4464,Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,23285
car4465,Ford,F-150 Heritage,2004,regular unleaded,231.0,8.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,17,13,5657,29275
car4466,Ford,F-150 Heritage,2004,regular unleaded,202.0,6.0,MANUAL,four wheel drive,2.0,,Large,Regular Cab Pickup,18,13,5657,22985
car4467,Ford,F-150 SVT Lightning,1995,regular unleaded,240.0,8.0,AUTOMATIC,rear wheel drive,2.0,,Large,Regular Cab Pickup,15,11,5657,4508
car4468,Ford,F-150 SVT Lightning,1999,regular unleaded,360.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Performance",Large,Regular Cab Pickup,15,12,5657,5691
car4469,Ford,F-150 SVT Lightning,2000,regular unleaded,360.0,8.0,AUTOMATIC,rear wheel drive,2.0,"Factory Tuner,Performance",Large,Regular Cab Pickup,15,12,5657,5860
car4470,Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,23,18,5657,45090
car4471,Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,25,18,5657,34205
car4472,Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,35310
car4473,Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,25,18,5657,36555
car4474,Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,55305
car4475,Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,43785
car4476,Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,39310
car4477,Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,30975
car4478,Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,39485
car4479,Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,31320
car4480,Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,23,17,5657,33515
car4481,Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,52545
car4482,Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,35360
car4483,Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,37665
car4484,Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,39610
car4485,Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,23,17,5657,36055
car4486,Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,26030
car4487,Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,51585
car4488,Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,49120
car4489,Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,31625
car4490,Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,46140
car4491,Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,33655
car4492,Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,49420
car4493,Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,23,17,5657,37630
car4494,Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,41970
car4495,Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,34745
car4496,Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,51885
car4497,Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,30675
car4498,Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,41670
car4499,Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,52845
car4500,Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,41840
car4501,Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,26330
car4502,Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,25,18,5657,30090
car4503,Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,31200
car4504,Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,25,18,5657,32545
car4505,Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,55010
car4506,Ford,F-150,2015,regular unleaded,325.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,23,18,5657,42735
car4507,Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,35045
car4508,Ford,F-150,2015,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,37815
car4509,Ford,F-150,2015,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,23,17,5657,40050
car4510,Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,31185
car4511,Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,53775
car4512,Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,25,18,5657,37140
car4513,Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,26540
car4514,Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,25,18,5657,30600
car4515,Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,52815
car4516,Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,53475
car4517,Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,56235
car4518,Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,40070
car4519,Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,50050
car4520,Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,31905
car4521,Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,35330
car4522,Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,26840
car4523,Ford,F-150,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,34165
car4524,Ford,F-150,2016,regular unleaded,365.0,6.0,AUTOMATIC,rear wheel drive,4.0,,Large,Crew Cab Pickup,25,18,5657,58885
car4525,Ford,F-150,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,35895
car4526,Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,35870
car4527,Ford,F-150,2016,regular unleaded,365.0,6.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,23,17,5657,62310
car4528,Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,25,18,5657,34790
car4529,Ford,F-150,2016,regular unleaded,325.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,23,18,5657,43490
car4530,Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,25,18,5657,32210
car4531,Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,23,17,5657,36565
car4532,Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,31485
car4533,Ford,F-150,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,40365
car4534,Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,25,18,5657,33055
car4535,Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,23,17,5657,38215
car4536,Ford,F-150,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,40065
car4537,Ford,F-150,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,42725
car4538,Ford,F-150,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,31710
car4539,Ford,F-150,2016,regular unleaded,325.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,23,18,5657,45845
car4540,Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,38325
car4541,Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,50350
car4542,Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,42425
car4543,Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,55940
car4544,Ford,F-150,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,42425
car4545,Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,23,17,5657,34025
car4546,Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,23,17,5657,40635
car4547,Ford,F-150,2016,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,26,19,5657,38250
car4548,Ford,F-150,2016,flex-fuel (unleaded/E85),282.0,6.0,AUTOMATIC,four wheel drive,2.0,Flex Fuel,Large,Regular Cab Pickup,23,17,5657,35630
car4549,Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,22,15,5657,52515
car4550,Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,44540
car4551,Ford,F-150,2016,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,46895
car4552,Ford,F-150,2017,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,31710
car4553,Ford,F-150,2017,regular unleaded,450.0,6.0,AUTOMATIC,four wheel drive,4.0,,Large,Crew Cab Pickup,18,15,5657,51310
car4554,Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,56260
car4555,Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,21,15,5657,40070
car4556,Ford,F-150,2017,regular unleaded,365.0,6.0,AUTOMATIC,rear wheel drive,4.0,Performance,Large,Crew Cab Pickup,25,18,5657,59600
car4557,Ford,F-150,2017,regular unleaded,450.0,6.0,AUTOMATIC,four wheel drive,4.0,,Large,Extended Cab Pickup,18,15,5657,48325
car4558,Ford,F-150,2017,regular unleaded,325.0,6.0,AUTOMATIC,rear wheel drive,4.0,Flex Fuel,Large,Extended Cab Pickup,26,19,5657,40365
car4559,Ford,F-150,2017,flex-fuel (unleaded/E85),385.0,8.0,AUTOMATIC,four wheel drive,4.0,Flex Fuel,Large,Crew Cab Pickup,21,15,5657,46895
